"County Population by Age, Race, Hispanic origin, and Gender:  April 1, 2000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County,Race,Gender,Hispanic origin,0-4,5-9,10-14,15-19,15-17,18-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 and up,All Ages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,White,Both Sexes,Hispanic,"2,233","2,332","2,311","2,449","1,434","1,015","2,548","2,167","2,132","2,082","1,930","1,473","1,255",953,853,907,740,450,261,217,"27,293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,White,Both Sexes,Both,"17,850","20,893","22,686","22,746","13,476","9,270","19,944","19,228","22,240","27,583","29,045","27,360","26,305","22,670","21,936","23,259","24,044","21,242","13,832","10,817","393,680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Male,Nonhispanic,"1,666","1,742","1,973","2,121","1,158",963,"1,932","1,377","1,248","1,384","1,366","1,118",913,678,591,548,443,310,158,134,"19,702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Male,Hispanic,77,77,63,79,46,33,56,65,46,32,43,41,24,23,13,15,12,10,6,1,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Male,Both,"1,743","1,819","2,036","2,200","1,204",996,"1,988","1,442","1,294","1,416","1,409","1,159",937,701,604,563,455,320,164,135,"20,385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Female,Nonhispanic,"1,599","1,827","1,829","2,065","1,068",997,"2,115","1,499","1,355","1,565","1,562","1,282","1,010",842,797,672,590,430,346,325,"21,710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Female,Hispanic,64,84,65,62,27,35,59,57,46,48,36,45,32,20,12,21,27,8,8,2,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Female,Both,"1,663","1,911","1,894","2,127","1,095","1,032","2,174","1,556","1,401","1,613","1,598","1,327","1,042",862,809,693,617,438,354,327,"22,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Both Sexes,Nonhispanic,"3,265","3,569","3,802","4,186","2,226","1,960","4,047","2,876","2,603","2,949","2,928","2,400","1,923","1,520","1,388","1,220","1,033",740,504,459,"41,412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Both Sexes,Hispanic,141,161,128,141,73,68,115,122,92,80,79,86,56,43,25,36,39,18,14,3,"1,379",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Black,Both Sexes,Both,"3,406","3,730","3,930","4,327","2,299","2,028","4,162","2,998","2,695","3,029","3,007","2,486","1,979","1,563","1,413","1,256","1,072",758,518,462,"42,791",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Male,Nonhispanic,170,204,224,241,108,133,361,274,263,229,255,227,193,142,132,78,64,36,26,12,"3,131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Male,Hispanic,21,25,25,37,20,17,27,15,10,22,16,12,5,3,1,2,2,2,1,0,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Male,Both,191,229,249,278,128,150,388,289,273,251,271,239,198,145,133,80,66,38,27,12,"3,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Female,Nonhispanic,184,191,196,229,144,85,219,229,265,310,314,281,252,181,131,126,111,36,23,24,"3,302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Female,Hispanic,26,25,15,22,14,8,14,13,14,20,21,13,4,7,11,0,3,2,1,2,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Female,Both,210,216,211,251,158,93,233,242,279,330,335,294,256,188,142,126,114,38,24,26,"3,515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Both Sexes,Nonhispanic,354,395,420,470,252,218,580,503,528,539,569,508,445,323,263,204,175,72,49,36,"6,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Both Sexes,Hispanic,47,50,40,59,34,25,41,28,24,42,37,25,9,10,12,2,5,4,2,2,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,Other,Both Sexes,Both,401,445,460,529,286,243,621,531,552,581,606,533,454,333,275,206,180,76,51,38,"6,872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Male,Nonhispanic,"9,784","11,474","12,751","13,024","7,470","5,554","11,678","10,459","11,690","14,308","15,052","13,998","13,293","11,064","10,491","11,119","11,128","9,556","5,835","3,640","200,344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Male,Hispanic,"1,247","1,327","1,273","1,473",845,628,"1,590","1,272","1,207","1,094","1,058",772,621,461,382,434,366,228,124,88,"15,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Male,Both,"11,031","12,801","14,024","14,497","8,315","6,182","13,268","11,731","12,897","15,402","16,110","14,770","13,914","11,525","10,873","11,553","11,494","9,784","5,959","3,728","215,361",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Female,Nonhispanic,"9,452","11,051","11,846","11,929","7,050","4,879","10,345","9,981","11,549","14,681","15,560","14,797","14,125","12,496","12,243","12,657","13,384","12,048","8,289","7,455","213,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Female,Hispanic,"1,174","1,216","1,206","1,176",696,480,"1,114","1,045","1,041","1,110",988,812,699,545,508,511,418,244,153,134,"14,094",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Female,Both,"10,626","12,267","13,052","13,105","7,746","5,359","11,459","11,026","12,590","15,791","16,548","15,609","14,824","13,041","12,751","13,168","13,802","12,292","8,442","7,589","227,982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Both Sexes,Nonhispanic,"19,236","22,525","24,597","24,953","14,520","10,433","22,023","20,440","23,239","28,989","30,612","28,795","27,418","23,560","22,734","23,776","24,512","21,604","14,124","11,095","414,232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Both Sexes,Hispanic,"2,421","2,543","2,479","2,649","1,541","1,108","2,704","2,317","2,248","2,204","2,046","1,584","1,320","1,006",890,945,784,472,277,222,"29,111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volusia,All Races,Both Sexes,Both,"21,657","25,068","27,076","27,602","16,061","11,541","24,727","22,757","25,487","31,193","32,658","30,379","28,738","24,566","23,624","24,721","25,296","22,076","14,401","11,317","443,343",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Male,Nonhispanic,588,699,819,767,492,275,449,565,681,829,956,823,766,558,446,369,319,180,79,73,"9,966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Male,Hispanic,6,15,15,16,11,5,19,20,28,22,29,16,10,7,3,6,4,0,0,0,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Male,Both,594,714,834,783,503,280,468,585,709,851,985,839,776,565,449,375,323,180,79,73,"10,182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Female,Nonhispanic,543,628,768,691,445,246,459,538,687,898,866,778,655,541,462,337,299,210,136,107,"9,603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Female,Hispanic,11,24,16,13,9,4,12,11,11,18,13,7,8,3,5,1,3,1,0,0,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Female,Both,554,652,784,704,454,250,471,549,698,916,879,785,663,544,467,338,302,211,136,107,"9,760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Both Sexes,Nonhispanic,"1,131","1,327","1,587","1,458",937,521,908,"1,103","1,368","1,727","1,822","1,601","1,421","1,099",908,706,618,390,215,180,"19,569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Both Sexes,Hispanic,17,39,31,29,20,9,31,31,39,40,42,23,18,10,8,7,7,1,0,0,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,White,Both Sexes,Both,"1,148","1,366","1,618","1,487",957,530,939,"1,134","1,407","1,767","1,864","1,624","1,439","1,109",916,713,625,391,215,180,"19,942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Male,Nonhispanic,96,88,118,107,71,36,119,133,177,151,149,100,73,59,40,32,20,16,11,12,"1,501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Male,Hispanic,4,1,2,3,2,1,3,6,4,4,2,3,0,1,0,3,0,0,0,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Male,Both,100,89,120,110,73,37,122,139,181,155,151,103,73,60,40,35,20,16,11,12,"1,537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Female,Nonhispanic,91,90,99,88,54,34,62,90,83,96,100,66,61,53,49,32,28,26,16,16,"1,146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Female,Hispanic,4,3,0,3,1,2,1,0,0,2,1,0,1,0,1,1,1,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Female,Both,95,93,99,91,55,36,63,90,83,98,101,66,62,53,50,33,29,26,16,16,"1,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Both Sexes,Nonhispanic,187,178,217,195,125,70,181,223,260,247,249,166,134,112,89,64,48,42,27,28,"2,647",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Both Sexes,Hispanic,8,4,2,6,3,3,4,6,4,6,3,3,1,1,1,4,1,0,0,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Black,Both Sexes,Both,195,182,219,201,128,73,185,229,264,253,252,169,135,113,90,68,49,42,27,28,"2,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Male,Nonhispanic,5,8,6,12,9,3,6,7,12,9,8,9,13,5,4,3,2,0,0,0,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Male,Hispanic,0,0,1,1,1,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Male,Both,5,8,7,13,10,3,7,10,12,9,9,10,13,5,4,3,2,0,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Female,Nonhispanic,4,5,5,6,4,2,6,6,8,11,11,7,11,8,0,3,3,1,0,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Female,Hispanic,0,0,2,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Female,Both,4,5,7,7,5,2,6,7,8,12,14,7,11,8,0,3,3,1,0,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Both Sexes,Nonhispanic,9,13,11,18,13,5,12,13,20,20,19,16,24,13,4,6,5,1,0,0,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Both Sexes,Hispanic,0,0,3,2,2,0,1,4,0,1,4,1,0,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,Other,Both Sexes,Both,9,13,14,20,15,5,13,17,20,21,23,17,24,13,4,6,5,1,0,0,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Male,Nonhispanic,689,795,943,886,572,314,574,705,870,989,"1,113",932,852,622,490,404,341,196,90,85,"11,576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Male,Hispanic,10,16,18,20,14,6,23,29,32,26,32,20,10,8,3,9,4,0,0,0,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Male,Both,699,811,961,906,586,320,597,734,902,"1,015","1,145",952,862,630,493,413,345,196,90,85,"11,836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Female,Nonhispanic,638,723,872,785,503,282,527,634,778,"1,005",977,851,727,602,511,372,330,237,152,123,"10,844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Female,Hispanic,15,27,18,17,11,6,13,12,11,21,17,7,9,3,6,2,4,1,0,0,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Female,Both,653,750,890,802,514,288,540,646,789,"1,026",994,858,736,605,517,374,334,238,152,123,"11,027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Both Sexes,Nonhispanic,"1,327","1,518","1,815","1,671","1,075",596,"1,101","1,339","1,648","1,994","2,090","1,783","1,579","1,224","1,001",776,671,433,242,208,"22,420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Both Sexes,Hispanic,25,43,36,37,25,12,36,41,43,47,49,27,19,11,9,11,8,1,0,0,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakulla,All Races,Both Sexes,Both,"1,352","1,561","1,851","1,708","1,100",608,"1,137","1,380","1,691","2,041","2,139","1,810","1,598","1,235","1,010",787,679,434,242,208,"22,863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Male,Nonhispanic,987,"1,130","1,120","1,100",678,422,860,"1,049","1,129","1,454","1,534","1,379","1,318","1,158","1,123","1,014",828,575,264,164,"18,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Male,Hispanic,42,35,28,35,22,13,50,56,48,35,33,30,22,9,9,6,8,8,1,1,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Male,Both,"1,029","1,165","1,148","1,135",700,435,910,"1,105","1,177","1,489","1,567","1,409","1,340","1,167","1,132","1,020",836,583,265,165,"18,642",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Female,Nonhispanic,859,"1,032","1,135","1,055",683,372,783,966,"1,040","1,402","1,388","1,295","1,302","1,280","1,114",964,877,619,380,341,"17,832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Female,Hispanic,33,41,29,18,16,2,25,29,15,32,24,18,12,10,18,7,5,3,4,2,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Female,Both,892,"1,073","1,164","1,073",699,374,808,995,"1,055","1,434","1,412","1,313","1,314","1,290","1,132",971,882,622,384,343,"18,157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Both Sexes,Nonhispanic,"1,846","2,162","2,255","2,155","1,361",794,"1,643","2,015","2,169","2,856","2,922","2,674","2,620","2,438","2,237","1,978","1,705","1,194",644,505,"36,018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Both Sexes,Hispanic,75,76,57,53,38,15,75,85,63,67,57,48,34,19,27,13,13,11,5,3,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,White,Both Sexes,Both,"1,921","2,238","2,312","2,208","1,399",809,"1,718","2,100","2,232","2,923","2,979","2,722","2,654","2,457","2,264","1,991","1,718","1,205",649,508,"36,799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Male,Nonhispanic,109,105,95,99,65,34,128,199,178,194,165,150,82,51,37,30,20,27,18,19,"1,706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Male,Hispanic,0,3,0,1,1,0,2,8,5,2,6,1,2,1,1,1,0,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Male,Both,109,108,95,100,66,34,130,207,183,196,171,151,84,52,38,31,20,27,18,19,"1,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Female,Nonhispanic,87,111,87,98,56,42,95,51,76,81,91,85,61,41,49,32,43,37,19,23,"1,167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Female,Hispanic,1,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Female,Both,88,111,88,99,57,42,95,52,76,81,91,87,61,41,49,32,43,37,20,23,"1,174",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Both Sexes,Nonhispanic,196,216,182,197,121,76,223,250,254,275,256,235,143,92,86,62,63,64,37,42,"2,873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Both Sexes,Hispanic,1,3,1,2,2,0,2,9,5,2,6,3,2,1,1,1,0,0,1,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Black,Both Sexes,Both,197,219,183,199,123,76,225,259,259,277,262,238,145,93,87,63,63,64,38,42,"2,913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Male,Nonhispanic,15,31,29,33,22,11,26,31,20,34,39,38,32,22,22,11,6,6,3,3,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Male,Hispanic,4,0,1,0,0,0,6,8,4,1,2,0,2,0,1,0,0,1,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Male,Both,19,31,30,33,22,11,32,39,24,35,41,38,34,22,23,11,6,7,3,3,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Female,Nonhispanic,18,27,35,21,12,9,17,24,26,38,31,49,33,31,23,22,11,9,5,9,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Female,Hispanic,3,5,0,3,1,2,0,6,0,5,2,1,0,0,0,2,0,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Female,Both,21,32,35,24,13,11,17,30,26,43,33,50,33,31,23,24,11,9,6,10,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Both Sexes,Nonhispanic,33,58,64,54,34,20,43,55,46,72,70,87,65,53,45,33,17,15,8,12,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Both Sexes,Hispanic,7,5,1,3,1,2,6,14,4,6,4,1,2,0,1,2,0,1,1,1,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,Other,Both Sexes,Both,40,63,65,57,35,22,49,69,50,78,74,88,67,53,46,35,17,16,9,13,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Male,Nonhispanic,"1,111","1,266","1,244","1,232",765,467,"1,014","1,279","1,327","1,682","1,738","1,567","1,432","1,231","1,182","1,055",854,608,285,186,"20,293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Male,Hispanic,46,38,29,36,23,13,58,72,57,38,41,31,26,10,11,7,8,9,1,1,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Male,Both,"1,157","1,304","1,273","1,268",788,480,"1,072","1,351","1,384","1,720","1,779","1,598","1,458","1,241","1,193","1,062",862,617,286,187,"20,812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Female,Nonhispanic,964,"1,170","1,257","1,174",751,423,895,"1,041","1,142","1,521","1,510","1,429","1,396","1,352","1,186","1,018",931,665,404,373,"19,428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Female,Hispanic,37,46,30,22,18,4,25,36,15,37,26,21,12,10,18,9,5,3,6,3,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Female,Both,"1,001","1,216","1,287","1,196",769,427,920,"1,077","1,157","1,558","1,536","1,450","1,408","1,362","1,204","1,027",936,668,410,376,"19,789",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Both Sexes,Nonhispanic,"2,075","2,436","2,501","2,406","1,516",890,"1,909","2,320","2,469","3,203","3,248","2,996","2,828","2,583","2,368","2,073","1,785","1,273",689,559,"39,721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Both Sexes,Hispanic,83,84,59,58,41,17,83,108,72,75,67,52,38,20,29,16,13,12,7,4,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walton,All Races,Both Sexes,Both,"2,158","2,520","2,560","2,464","1,557",907,"1,992","2,428","2,541","3,278","3,315","3,048","2,866","2,603","2,397","2,089","1,798","1,285",696,563,"40,601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Male,Nonhispanic,513,524,610,559,365,194,456,518,636,641,656,580,626,532,472,424,328,252,169,117,"8,613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Male,Hispanic,15,19,7,18,8,10,16,19,23,35,27,23,17,4,6,5,3,7,2,0,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Male,Both,528,543,617,577,373,204,472,537,659,676,683,603,643,536,478,429,331,259,171,117,"8,859",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Female,Nonhispanic,476,530,510,537,364,173,412,463,530,608,624,531,611,606,469,441,372,319,255,244,"8,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Female,Hispanic,16,13,11,17,11,6,11,7,12,9,18,8,5,2,4,4,6,3,1,1,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Female,Both,492,543,521,554,375,179,423,470,542,617,642,539,616,608,473,445,378,322,256,245,"8,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Both Sexes,Nonhispanic,989,"1,054","1,120","1,096",729,367,868,981,"1,166","1,249","1,280","1,111","1,237","1,138",941,865,700,571,424,361,"17,151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Both Sexes,Hispanic,31,32,18,35,19,16,27,26,35,44,45,31,22,6,10,9,9,10,3,1,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,White,Both Sexes,Both,"1,020","1,086","1,138","1,131",748,383,895,"1,007","1,201","1,293","1,325","1,142","1,259","1,144",951,874,709,581,427,362,"17,545",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Male,Nonhispanic,114,99,96,125,71,54,130,139,170,169,161,119,82,49,52,42,28,24,14,21,"1,634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Male,Hispanic,2,3,8,2,1,1,3,13,4,5,2,3,1,1,1,1,0,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Male,Both,116,102,104,127,72,55,133,152,174,174,163,122,83,50,53,43,28,24,14,21,"1,683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Female,Nonhispanic,101,105,100,95,66,29,77,62,72,98,98,86,54,62,50,44,48,38,23,35,"1,248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Female,Hispanic,3,2,2,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Female,Both,104,107,102,95,66,29,78,63,76,99,98,86,54,62,50,44,48,38,23,35,"1,262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Both Sexes,Nonhispanic,215,204,196,220,137,83,207,201,242,267,259,205,136,111,102,86,76,62,37,56,"2,882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Both Sexes,Hispanic,5,5,10,2,1,1,4,14,8,6,2,3,1,1,1,1,0,0,0,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Black,Both Sexes,Both,220,209,206,222,138,84,211,215,250,273,261,208,137,112,103,87,76,62,37,56,"2,945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Male,Nonhispanic,14,19,13,20,11,9,11,18,22,20,26,16,15,9,9,3,2,1,2,2,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Male,Hispanic,1,0,4,2,1,1,5,3,0,0,2,0,2,0,0,0,0,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Male,Both,15,19,17,22,12,10,16,21,22,20,28,16,17,9,9,3,2,1,2,2,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Female,Nonhispanic,12,23,19,24,19,5,12,18,14,17,20,20,15,19,10,6,2,1,1,2,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Female,Hispanic,0,2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Female,Both,12,25,20,25,20,5,13,18,14,18,21,20,15,19,10,6,2,1,1,2,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Both Sexes,Nonhispanic,26,42,32,44,30,14,23,36,36,37,46,36,30,28,19,9,4,2,3,4,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Both Sexes,Hispanic,1,2,5,3,2,1,6,3,0,1,3,0,2,0,0,0,0,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,Other,Both Sexes,Both,27,44,37,47,32,15,29,39,36,38,49,36,32,28,19,9,4,2,3,4,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,All Races,Male,Nonhispanic,641,642,719,704,447,257,597,675,828,830,843,715,723,590,533,469,358,277,185,140,"10,469",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,All Races,Male,Hispanic,18,22,19,22,10,12,24,35,27,40,31,26,20,5,7,6,3,7,2,0,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,All Races,Male,Both,659,664,738,726,457,269,621,710,855,870,874,741,743,595,540,475,361,284,187,140,"10,783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,All Races,Female,Nonhispanic,589,658,629,656,449,207,501,543,616,723,742,637,680,687,529,491,422,358,279,281,"10,021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,All Races,Female,Hispanic,19,17,14,18,12,6,13,8,16,11,19,8,5,2,4,4,6,3,1,1,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,All Races,Female,Both,608,675,643,674,461,213,514,551,632,734,761,645,685,689,533,495,428,361,280,282,"10,190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,All Races,Both Sexes,Nonhispanic,"1,230","1,300","1,348","1,360",896,464,"1,098","1,218","1,444","1,553","1,585","1,352","1,403","1,277","1,062",960,780,635,464,421,"20,490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
